Episode,Episode Score,Running Average
1319,480.0,452.9
1320,160.0,448.2
1321,430.0,443.2
1322,330.0,441.2
1323,330.0,440.1
1324,310.0,440.1
1325,190.0,431.2
1326,760.0,436.0
1327,180.0,436.0
1328,630.0,438.0
1329,360.0,437.0
1330,380.0,436.0
1331,280.0,432.7
1332,210.0,427.0
1333,460.0,422.8
1334,780.0,426.8
1335,280.0,427.0
1336,330.0,425.0
1337,430.0,427.9
1338,260.0,425.9
1339,580.0,429.6
1340,230.0,427.6
1341,630.0,432.6
1342,110.0,432.4
1343,310.0,430.2
1344,580.0,430.4
1345,210.0,430.4
1346,930.0,436.9
1347,680.0,439.1
1348,430.0,437.3
1349,180.0,435.5
1350,330.0,437.7
1351,330.0,438.2
1352,360.0,438.7
1353,460.0,437.0
1354,830.0,442.2
1355,260.0,438.5
1356,880.0,442.5
1357,160.0,441.8
1358,580.0,445.5
1359,310.0,437.8
1360,680.0,440.0
1361,210.0,440.5
1362,430.0,440.2
1363,280.0,434.7
1364,110.0,433.0
1365,460.0,433.8
1366,460.0,432.6
1367,330.0,432.8
1368,630.0,434.3
1369,530.0,431.8
1370,530.0,432.3
1371,180.0,429.8
1372,110.0,424.1
1373,430.0,424.6
1374,230.0,422.8
1375,630.0,417.3
1376,310.0,418.6
1377,410.0,420.3
1378,430.0,422.0
1379,530.0,422.0
1380,110.0,418.3
1381,280.0,412.8
1382,280.0,411.2
1383,310.0,408.5
1384,630.0,410.0
1385,680.0,410.5
1386,160.0,410.7
1387,210.0,409.0
1388,340.0,407.1
1389,480.0,408.1
1390,310.0,407.4
1391,330.0,408.9
1392,110.0,401.7
1393,380.0,402.4
1394,310.0,400.2
1395,230.0,400.2
1396,110.0,396.0
1397,230.0,394.7
1398,430.0,391.7
1399,210.0,391.5
1400,430.0,392.0
1401,380.0,389.0
1402,530.0,387.5
1403,230.0,384.5
1404,180.0,382.2
1405,480.0,383.9
1406,730.0,385.4
1407,290.0,385.7
1408,530.0,387.2
1409,210.0,387.0
1410,110.0,382.3
1411,430.0,382.7
1412,280.0,381.4
1413,730.0,381.9
1414,480.0,383.4
1415,160.0,382.2
1416,610.0,383.2
1417,410.0,383.7
1418,780.0,389.6
1419,460.0,389.4
1420,280.0,390.6
1421,180.0,388.1
1422,380.0,388.6
1423,280.0,388.1
1424,360.0,388.6
1425,580.0,392.5
1426,430.0,389.2
1427,930.0,396.7
1428,310.0,393.5
1429,260.0,392.5
1430,360.0,392.3
1431,360.0,393.1
1432,510.0,396.1
1433,240.0,393.9
1434,560.0,391.7
1435,110.0,390.0
1436,230.0,389.0
1437,360.0,388.3
1438,480.0,390.5
1439,380.0,388.5
1440,230.0,388.5
1441,330.0,385.5
1442,230.0,386.7
1443,160.0,385.2
1444,210.0,381.5
1445,340.0,382.8
1446,280.0,376.3
1447,230.0,371.8
1448,280.0,370.3
1449,330.0,371.8
1450,430.0,372.8
1451,310.0,372.6
1452,280.0,371.8
1453,210.0,369.3
1454,460.0,365.6
1455,730.0,370.3
1456,430.0,365.8
1457,310.0,367.3
1458,230.0,363.8
1459,430.0,365.0
1460,330.0,361.5
1461,240.0,361.8
1462,160.0,359.1
1463,180.0,358.1
1464,480.0,361.8
1465,180.0,359.0
1466,430.0,358.7
1467,310.0,358.5
1468,480.0,357.0
1469,210.0,353.8
1470,310.0,351.6
1471,610.0,355.9
1472,330.0,358.1
1473,240.0,356.2
1474,780.0,361.7
1475,530.0,360.7
1476,110.0,358.7
1477,530.0,359.9
1478,180.0,357.4
1479,310.0,355.2
1480,440.0,358.5
1481,160.0,357.3
1482,210.0,356.6
1483,160.0,355.1
1484,880.0,357.6
1485,240.0,353.2
1486,280.0,354.4
1487,310.0,355.4
1488,380.0,355.8
1489,260.0,353.6
1490,780.0,358.3
1491,290.0,357.9
1492,330.0,360.1
1493,380.0,360.1
1494,310.0,360.1
1495,360.0,361.4
1496,430.0,364.6
1497,460.0,366.9
1498,630.0,368.9
1499,180.0,368.6
1500,330.0,367.6
1501,490.0,368.7
1502,210.0,365.5
1503,530.0,368.5
1504,330.0,370.0
1505,530.0,370.5
1506,510.0,368.3
1507,580.0,371.2
1508,410.0,370.0
1509,260.0,370.5
1510,230.0,371.7
1511,160.0,369.0
1512,260.0,368.8
1513,210.0,363.6
1514,530.0,364.1
1515,260.0,365.1
1516,330.0,362.3
1517,110.0,359.3
1518,160.0,353.1
1519,230.0,350.8
1520,230.0,350.3
1521,380.0,352.3
1522,260.0,351.1
1523,340.0,351.7
1524,180.0,349.9
1525,410.0,348.2
1526,310.0,347.0
1527,260.0,340.3
1528,260.0,339.8
1529,380.0,341.0
1530,210.0,339.5
1531,530.0,341.2
1532,160.0,337.7
1533,380.0,339.1
1534,180.0,335.3
1535,380.0,338.0
1536,160.0,337.3
1537,160.0,335.3
1538,330.0,333.8
1539,360.0,333.6
1540,230.0,333.6
1541,380.0,334.1
1542,260.0,334.4
1543,230.0,335.1
1544,330.0,336.3
1545,260.0,335.5
1546,280.0,335.5
1547,190.0,335.1
1548,530.0,337.6
1549,310.0,337.4
1550,230.0,335.4
1551,310.0,335.4
1552,430.0,336.9
1553,260.0,337.4
1554,480.0,337.6
1555,430.0,334.6
1556,160.0,331.9
1557,530.0,334.1
1558,230.0,334.1
1559,380.0,333.6
1560,530.0,335.6
1561,380.0,337.0
1562,630.0,341.7
1563,280.0,342.7
1564,460.0,342.5
1565,380.0,344.5
1566,180.0,342.0
1567,140.0,340.3
1568,160.0,337.1
1569,110.0,336.1
1570,410.0,337.1
1571,260.0,333.6
1572,230.0,332.6
1573,430.0,334.5
1574,360.0,330.3
1575,130.0,326.3
1576,130.0,326.5
1577,210.0,323.3
1578,260.0,324.1
1579,380.0,324.8
1580,210.0,322.5
1581,630.0,327.2
1582,360.0,328.7
1583,110.0,328.2
1584,280.0,322.2
1585,480.0,324.6
1586,260.0,324.4
1587,580.0,327.1
1588,530.0,328.6
1589,110.0,327.1
1590,160.0,320.9
1591,180.0,319.8
1592,260.0,319.1
1593,330.0,318.6
1594,480.0,320.3
1595,210.0,318.8
1596,580.0,320.3
1597,160.0,317.3
1598,330.0,314.3
1599,110.0,313.6
1600,210.0,312.4
1601,380.0,311.3
1602,160.0,310.8
1603,110.0,306.6
1604,410.0,307.4
1605,430.0,306.4
1606,230.0,303.6
1607,360.0,301.4
1608,340.0,300.7
1609,280.0,300.9
1610,480.0,303.4
1611,160.0,303.4
1612,380.0,304.6
1613,360.0,306.1
1614,360.0,304.4
1615,140.0,303.2
1616,410.0,304.0
1617,110.0,304.0
1618,190.0,304.3
1619,330.0,305.3
1620,340.0,306.4
1621,380.0,306.4
1622,210.0,305.9
1623,310.0,305.6
1624,330.0,307.1
1625,280.0,305.8
1626,380.0,306.5
1627,480.0,308.7
1628,180.0,307.9
1629,410.0,308.2
1630,110.0,307.2
1631,530.0,307.2
1632,360.0,309.2
1633,380.0,309.2
1634,230.0,309.7
1635,380.0,309.7
1636,330.0,311.4
1637,280.0,312.6
1638,280.0,312.1
1639,580.0,314.3
1640,280.0,314.8
1641,330.0,314.3
1642,140.0,313.1
1643,210.0,312.9
1644,410.0,313.7
1645,260.0,313.7
1646,280.0,313.7
1647,360.0,315.4
1648,160.0,311.7
1649,230.0,310.9
1650,330.0,311.9
1651,530.0,314.1
1652,160.0,311.4
1653,410.0,312.9
1654,360.0,311.7
1655,360.0,311.0
1656,260.0,312.0
1657,160.0,308.3
1658,110.0,307.1
1659,260.0,305.9
1660,160.0,302.2
1661,490.0,303.3
1662,680.0,303.8
1663,380.0,304.8
1664,240.0,302.6
1665,380.0,302.6
1666,330.0,304.1
1667,110.0,303.8
1668,310.0,305.3
1669,530.0,309.5
1670,230.0,307.7
1671,430.0,309.4
1672,330.0,310.4
1673,330.0,309.4
1674,330.0,309.1
1675,460.0,312.4
1676,290.0,314.0
1677,310.0,315.0
1678,410.0,316.5
1679,160.0,314.3
1680,410.0,316.3
1681,280.0,312.8
1682,310.0,312.3
1683,280.0,314.0
1684,180.0,313.0
1685,130.0,309.5
1686,180.0,308.7
1687,260.0,305.5
1688,460.0,304.8
1689,180.0,305.5
1690,360.0,307.5
1691,730.0,313.0
1692,460.0,315.0
1693,210.0,313.8
1694,230.0,311.3
1695,230.0,311.5
1696,380.0,309.5
1697,110.0,309.0
1698,730.0,313.0
1699,880.0,320.7
1700,110.0,319.7
1701,330.0,319.2
1702,330.0,320.9
1703,530.0,325.1
1704,180.0,322.8
1705,230.0,320.8
1706,260.0,321.1
1707,280.0,320.3
1708,280.0,319.7
1709,410.0,321.0
1710,330.0,319.5
1711,310.0,321.0
1712,380.0,321.0
1713,180.0,319.2
1714,160.0,317.2
1715,530.0,321.1
1716,380.0,320.8
1717,580.0,325.5
1718,260.0,326.2
1719,380.0,326.7
1720,210.0,325.4
1721,160.0,323.2
1722,160.0,322.7
1723,180.0,321.4
1724,260.0,320.7
1725,180.0,319.7
1726,430.0,320.2
1727,180.0,317.2
1728,210.0,317.5
1729,360.0,317.0
1730,430.0,320.2
1731,210.0,317.0
1732,130.0,314.7
1733,180.0,312.7
1734,360.0,314.0
1735,210.0,312.3
1736,130.0,310.3
1737,160.0,309.1
1738,510.0,311.4
1739,180.0,307.4
1740,410.0,308.7
1741,410.0,309.5
1742,210.0,310.2
1743,260.0,310.7
1744,210.0,308.7
1745,330.0,309.4
1746,110.0,307.7
1747,380.0,307.9
1748,380.0,310.1
1749,230.0,310.1
1750,430.0,311.1
1751,160.0,307.4
1752,340.0,309.2
1753,230.0,307.4
1754,310.0,306.9
1755,260.0,305.9
1756,460.0,307.9
1757,280.0,309.1
1758,310.0,311.1
1759,130.0,309.8
1760,380.0,312.0
1761,460.0,311.7
1762,380.0,308.7
1763,160.0,306.5
1764,110.0,305.2
1765,380.0,305.2
1766,730.0,309.2
1767,260.0,310.7
1768,530.0,312.9
1769,160.0,309.2
1770,380.0,310.7
1771,160.0,308.0
1772,180.0,306.5
1773,260.0,305.8
1774,680.0,309.3
1775,160.0,306.3
1776,430.0,307.7
1777,160.0,306.2
1778,330.0,305.4
1779,360.0,307.4
1780,160.0,304.9
1781,410.0,306.2
1782,580.0,308.9
1783,180.0,307.9
1784,630.0,312.4
1785,180.0,312.9
1786,880.0,319.9
1787,240.0,319.7
1788,430.0,319.4
1789,160.0,319.2
1790,180.0,317.4
1791,410.0,314.2
1792,330.0,312.9
1793,430.0,315.1
1794,230.0,315.1
1795,310.0,315.9
1796,210.0,314.2
1797,330.0,316.4
1798,310.0,312.2
1799,410.0,307.5
1800,280.0,309.2
1801,530.0,311.2
1802,180.0,309.7
1803,280.0,307.2
1804,380.0,309.2
1805,430.0,311.2
1806,330.0,311.9
1807,410.0,313.2
1808,330.0,313.7
1809,480.0,314.4
1810,330.0,314.4
1811,380.0,315.1
1812,480.0,316.1
1813,260.0,316.9
1814,180.0,317.1
1815,430.0,316.1
1816,130.0,313.6
1817,310.0,310.9
1818,210.0,310.4
1819,130.0,307.9
1820,430.0,310.1
1821,380.0,312.3
1822,380.0,314.5
1823,180.0,314.5
1824,240.0,314.3
1825,240.0,314.9
1826,310.0,313.7
1827,180.0,313.7
1828,160.0,313.2
1829,260.0,312.2
1830,260.0,310.5
1831,140.0,309.8
1832,130.0,309.8
1833,160.0,309.6
1834,180.0,307.8
1835,130.0,307.0
1836,110.0,306.8
1837,130.0,306.5
1838,190.0,303.3
1839,230.0,303.8
1840,160.0,301.3
1841,180.0,299.0
1842,110.0,298.0
1843,210.0,297.5
1844,160.0,297.0
1845,260.0,296.3
1846,210.0,297.3
1847,230.0,295.8
1848,110.0,293.1
1849,210.0,292.9
1850,110.0,289.7
1851,210.0,290.2
1852,160.0,288.4
1853,110.0,287.2
1854,280.0,286.9
1855,280.0,287.1
1856,160.0,284.1
1857,110.0,282.4
1858,240.0,281.7
1859,190.0,282.3
1860,220.0,280.7
1861,110.0,277.2
1862,290.0,276.3
1863,190.0,276.6
1864,190.0,277.4
1865,210.0,275.7
1866,110.0,269.5
1867,110.0,268.0
1868,130.0,264.0
1869,160.0,264.0
1870,180.0,262.0
1871,260.0,263.0
1872,190.0,263.1
1873,130.0,261.8
1874,240.0,257.4
1875,130.0,257.1
1876,230.0,255.1
1877,110.0,254.6
1878,180.0,253.1
1879,260.0,252.1
1880,140.0,251.9
1881,430.0,252.1
1882,220.0,248.5
1883,180.0,248.5
1884,140.0,243.6
1885,160.0,243.4
1886,140.0,236.0
1887,260.0,236.2
1888,230.0,234.2
1889,310.0,235.7
1890,160.0,235.5
1891,180.0,233.2
1892,280.0,232.7
1893,160.0,230.0
1894,140.0,229.1
1895,130.0,227.3
1896,610.0,231.3
1897,210.0,230.1
1898,330.0,230.3
1899,310.0,229.3
1900,140.0,227.9
1901,310.0,225.7
1902,260.0,226.5
1903,160.0,225.3
1904,330.0,224.8
1905,480.0,225.3
1906,210.0,224.1
1907,260.0,222.6
1908,260.0,221.9
1909,160.0,218.7
1910,180.0,217.2
1911,110.0,214.5
1912,210.0,211.8
1913,510.0,214.3
1914,240.0,214.9
1915,240.0,213.0
1916,130.0,213.0
1917,310.0,213.0
1918,210.0,213.0
1919,280.0,214.5
1920,180.0,212.0
1921,310.0,211.3
1922,130.0,208.8
1923,290.0,209.9
1924,260.0,210.1
1925,310.0,210.8
1926,180.0,209.5
1927,80.0,208.5
1928,130.0,208.2
1929,280.0,208.4
1930,140.0,207.2
1931,110.0,206.9
1932,240.0,208.0
1933,410.0,210.5
1934,160.0,210.3
1935,260.0,211.6
1936,310.0,213.6
1937,360.0,215.9
1938,140.0,215.4
1939,430.0,217.4
1940,190.0,217.7
1941,160.0,217.5
1942,210.0,218.5
1943,310.0,219.5
1944,280.0,220.7
1945,230.0,220.4
1946,260.0,220.9
1947,260.0,221.2
1948,340.0,223.5
1949,160.0,223.0
1950,230.0,224.2
1951,330.0,225.4
1952,260.0,226.4
1953,180.0,227.1
1954,160.0,225.9
1955,360.0,226.7
1956,380.0,228.9
1957,210.0,229.9
1958,180.0,229.3
1959,190.0,229.3
1960,210.0,229.2
1961,160.0,229.7
1962,260.0,229.4
1963,260.0,230.1
1964,110.0,229.3
1965,140.0,228.6
1966,240.0,229.9
1967,260.0,231.4
1968,160.0,231.7
1969,210.0,232.2
1970,210.0,232.5
1971,160.0,231.5
1972,110.0,230.7
1973,210.0,231.5
1974,130.0,230.4
1975,160.0,230.7
1976,180.0,230.2
1977,140.0,230.5
1978,210.0,230.8
1979,160.0,229.8
1980,160.0,230.0
1981,190.0,227.6
1982,210.0,227.5
1983,140.0,227.1
1984,210.0,227.8
1985,180.0,228.0
1986,160.0,228.2
1987,180.0,227.4
1988,380.0,228.9
1989,130.0,227.1
1990,190.0,227.4
1991,260.0,228.2
1992,210.0,227.5
1993,140.0,227.3
1994,160.0,227.5
1995,240.0,228.6
1996,180.0,224.3
1997,190.0,224.1
1998,140.0,222.2
1999,110.0,220.2
2000,160.0,220.4
